    1181    107020    112442
    1182    107023    112445
    1183    107070    112480
    1184    107084    112503
    1185    107036    112459
    1186    107091    112486
    1187    107092    112496
    1188    107034    112442
    1189    107011    112408
    1190    106977    112389
    1191    106943    112352
    1192    106965    112360
    1193    106965    112351
    1194    106965    112385
    1195    106961    112408
    1196    106958    112402
    1197    106967    112395
    1198    106976    112386
    1199    106952    112370
    1200    106977    112401
    1201    106983    112408
    1202    107010    112461
    1203    107020    112406
    1204    106994    112411
    1205    107006    112394
    1206    107000    112407
    1207    107018    112430
    1208    107038    112417
    1209    107029    112420
    1210    107025    112450
    1211    107040    112424
    1212    107005    112427
    1213    107004    112436
    1214    107036    112445
    1215    107068    112514
    1216    107084    112486
    1217    107118    112519
    1218    107110    112536
    1219    107100    112501
    1220    107105    112525
    1221    107105    112540
    1222    107039    112478
    1223    107069    112497
    1224    107079    112488
    1225    107088    112488
    1226    107115    112502
    1227    107112    112508
    1228    107111    112539
    1229    107190    112587
    1230    107161    112602
    1231    107193    112619
    1232    107209    112649
    1233    107217    112639
    1234    107207    112626
    1235    107207    112655
    1236    107263    112665
    1237    107258    112654
    1238    107225    112653
    1239    107242    112687
    1240    107243    112699
    1241    107266    112688
    1242    107270    112696
    1243    107306    112728
    1244    107285    112680
    1245    107246    112646
    1246    107270    112674
    1247    107266    112674
    1248    107216    112651
    1249    107220    112633
    1250    107242    112622
    1251    107239    112627
    1252    107204    112633
    1253    107183    112599
    1254    107205    112631
    1255    107204    112641
    1256    107209    112645
    1257    107193    112625
    1258    107171    112619
    1259    107156    112562
    1260    107171    112584
    1261    107170    112615
    1262    107180    112586
    1263    107174    112598
    1264    107204    112644
    1265    107227    112662
    1266    107249    112635
    1267    107287    112682
    1268    107291    112683
    1269    107285    112704
    1270    107303    112729
    1271    107290    112740
    1272    107232    112688
    1273    107274    112707
    1274    107264    112717
    1275    107285    112734
    1276    107314    112739
    1277    107323    112751
    1278    107315    112763
    1279    107320    112762
    1280    107371    112776
    1281    107338    112741
    1282    107360    112785
    1283    107346    112745
    1284    107366    112807
    1285    107359    112795
    1286    107346    112767
    1287    107369    112778
    1288    107343    112779
    1289    107345    112791
    1290    107328    112788
    1291    107317    112735
    1292    107309    112738
    1293    107322    112745
    1294    107346    112775
    1295    107343    112768
    1296    107351    112747
    1297    107342    112751
    1298    107364    112748
    1299    107390    112807
    1300    107414    112829
    1301    107431    112814
    1302    107408    112830
    1303    107445    112859
    1304    107434    112840
    1305    107450    112868
    1306    107440    112886
    1307    107437    112878
    1308    107473    112908
    1309    107528    112930
    1310    107550    112947
    1311    107559    112960
    1312    107544    112953
    1313    107551    112928
    1314    107569    112967
    1315    107572    112989
    1316    107554    112970
    1317    107508    112929
    1318    107509    112952
    1319    107558    112984
    1320    107538    112976
    1321    107518    112960
    1322    107553    112965
    1323    107536    112952
    1324    107525    112953
    1325    107501    112944
    1326    107548    112986
    1327    107565    113003
    1328    107534    112991
    1329    107560    112980
    1330    107581    112988
    1331    107582    113001
    1332    107592    112995
    1333    107572    113005
    1334    107571    112990
    1335    107539    112939
    1336    107562    112968
    1337    107598    113010
    1338    107596    113032
    1339    107613    113027
    1340    107643    113054
    1341    107588    113004
    1342    107556    112979
    1343    107566    113006
    1344    107574    112978
    1345    107583    113007
    1346    107625    113047
    1347    107607    113024
    1348    107593    112987
    1349    107581    112992
    1350    107579    113022
    1351    107561    113012
    1352    107565    112982
    1353    107537    112962
    1354    107529    112928
    1355    107558    112965
    1356    107497    112947
    1357    107495    112945
    1358    107500    112936
    1359    107490    112924
    1360    107537    112962
    1361    107528    112935
    1362    107517    112926
    1363    107509    112963
    1364    107529    112975
    1365    107561    112980
    1366    107554    112987
    1367    107534    112985
    1368    107546    112972
    1369    107589    113018
    1370    107553    112986
    1371    107564    113003
    1372    107546    112996
    1373    107485    112919
    1374    107470    112926
    1375    107449    112913
    1376    107473    112899
    1377    107490    112942
    1378    107495    112944
    1379    107471    112907
    1380    107470    112893
    1381    107462    112920
    1382    107441    112881
    1383    107397    112851
    1384    107407    112826
    1385    107427    112862
    1386    107431    112857
    1387    107418    112845
    1388    107469    112932
    1389    107472    112939
    1390    107500    112964
    1391    107512    112948
    1392    107494    112920
    1393    107478    112904
    1394    107487    112915
    1395    107498    112921
    1396    107526    112950
    1397    107558    112982
    1398    107552    112976
    1399    107593    113011
    1400    107578    113023
    1401    107577    113000
    1402    107579    113019
    1403    107555    112963
    1404    107586    112997
    1405    107598    113027
    1406    107582    113003
    1407    107592    112990
    1408    107604    113030
    1409    107620    113058
    1410    107592    113015
    1411    107576    112983
    1412    107588    113025
    1413    107609    113042
    1414    107627    113056
    1415    107640    113045
    1416    107645    113055
    1417    107616    113048
    1418    107628    113052
    1419    107631    113046
    1420    107635    113094
    1421    107687    113109
    1422    107681    113116
    1423    107659    113101
    1424    107683    113118
    1425    107715    113141
    1426    107717    113170
    1427    107731    113181
    1428    107726    113174
    1429    107696    113105
    1430    107722    113140
    1431    107736    113146
    1432    107758    113153
    1433    107797    113173
    1434    107757    113144
    1435    107762    113155
    1436    107772    113175
    1437    107814    113203
    1438    107792    113236
    1439    107780    113215
    1440    107776    113203
    1441    107765    113228
    1442    107745    113206
    1443    107725    113161
    1444    107744    113163
    1445    107767    113190
    1446    107776    113228
    1447    107783    113236
    1448    107797    113247
    1449    107776    113219
    1450    107800    113220
    1451    107827    113239
    1452    107808    113223
    1453    107852    113262
    1454    107882    113322
    1455    107897    113345
    1456    107892    113371
    1457    107927    113394
    1458    107942    113369
    1459    107912    113347
    1460    107941    113386
    1461    107957    113404
    1462    107943    113382
    1463    107942    113357
    1464    107987    113380
    1465    107978    113386
    1466    107990    113392
    1467    108013    113412
    1468    107996    113436
    1469    108017    113431
    1470    108038    113407
    1471    108064    113460
    1472    108056    113459
    1473    108074    113499
    1474    108100    113508
    1475    108062    113502
    1476    108096    113511
    1477    108076    113534
    1478    108120    113543
    1479    108085    113505
    1480    108056    113481
    1481    108083    113492
    1482    108094    113513
    1483    108114    113527
    1484    108141    113543
    1485    108167    113618
